timeStamp,elapsed,label,responseCode,threadName,success,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,Hostname
1444416222842,55,220 /Videos,200,Thread Group 1-1,TRUE,8462,1,1,55,0,0,ubuntu
1444416222898,46,221 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,45,0,0,ubuntu
1444416222945,49,222 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,47,0,0,ubuntu
1444416222995,47,227 /ajax/videoArchive.cfc,200,Thread Group 1-1,TRUE,2048,1,1,47,0,0,ubuntu
1444416223043,184,225 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,577,1,1,184,0,0,ubuntu
1444416222842,381,220 /Videos,200,Thread Group 1-1,TRUE,57439,1,1,378,0,0,ubuntu
1444416223228,86,232 /tracker,200,Thread Group 1-1,TRUE,181,1,1,86,0,0,ubuntu
1444416223315,208,233 /tracker,200,Thread Group 1-1,TRUE,181,1,1,208,0,0,ubuntu
1444416223524,87,234 /tracker,200,Thread Group 1-1,TRUE,181,1,1,87,0,0,ubuntu
1444416223227,381,Video ID,200,Thread Group 1-1,TRUE,543,1,1,381,0,0,ubuntu
1444416223611,2,392 /b/ss/schopreprodmain/0/FAS-2.8.1-AS2/s84209887348115,Non HTTP response code: org.apache.http.NoHttpResponseException,Thread Group 1-1,FALSE,2068,1,1,0,0,0,ubuntu
1444416223614,690,393 /issues/10_12_15/Debate,200,Thread Group 1-1,TRUE,11533,1,1,689,0,0,ubuntu
1444416224307,8,400 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,8,0,0,ubuntu
1444416224315,48,415 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,46,0,0,ubuntu
1444416224364,186,426 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,577,1,1,186,0,0,ubuntu
1444416223611,934,Debate,,Thread Group 1-1,FALSE,60530,1,1,929,0,0,ubuntu
1444416224551,48,439 /,200,Thread Group 1-1,TRUE,13115,1,1,47,0,0,ubuntu
1444416224600,46,440 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,46,0,0,ubuntu
1444416224647,50,441 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,46,0,0,ubuntu
1444416224698,47,448 /resource/uploads_upfront/Issues/101215/issue.json,200,Thread Group 1-1,TRUE,1105,1,1,46,0,0,ubuntu
1444416224745,180,446 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,577,1,1,180,0,0,ubuntu
1444416224550,371,Sign Out,200,Thread Group 1-1,TRUE,61149,1,1,365,0,0,ubuntu
1444416224926,592,1 /,200,Thread Group 1-1,TRUE,929290,1,1,5,0,0,ubuntu
1444416225526,185,63 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,577,1,1,185,0,0,ubuntu
1444416225711,5,76 /resource/uploads_upfront/Issues/101215/issue.json,200,Thread Group 1-1,TRUE,1105,1,1,5,0,0,ubuntu
1444416224926,782,Home,200,Thread Group 1-1,TRUE,930972,1,1,195,0,0,ubuntu
1444416225716,4,179 /issues/vIssue,200,Thread Group 1-1,TRUE,9179,1,1,3,0,0,ubuntu
1444416225720,6,180 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,6,0,0,ubuntu
1444416225727,6,182 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,4,0,0,ubuntu
1444416225733,195,185 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,577,1,1,195,0,0,ubuntu
1444416225928,174,188 /scholastic/prod/perf.rnc,204,Thread Group 1-1,TRUE,193,1,1,0,0,0,ubuntu
1444416226104,167,189 /scholastic/prod/TagAuditBeacon.rnc,204,Thread Group 1-1,TRUE,193,1,1,0,0,0,ubuntu
1444416225716,552,Issues ID,200,Thread Group 1-1,TRUE,56494,1,1,208,0,0,ubuntu
1444416226271,1704,155 /Issue-Archive,200,Thread Group 1-1,FALSE,756540,1,1,5,0,0,ubuntu
1444416227976,5,158 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,5,0,0,ubuntu
1444416227982,8,159 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,4,0,0,ubuntu
1444416227990,196,165 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,577,1,1,196,0,0,ubuntu
1444416228186,4,169 /ajax/IssueArchive.cfc,200,Thread Group 1-1,TRUE,2943,1,1,4,0,0,ubuntu
1444416228191,4,168 /ajax/IssueYear.cfc,200,Thread Group 1-1,TRUE,1835,1,1,4,0,0,ubuntu
1444416226271,1921,Issue,,Thread Group 1-1,FALSE,808247,1,1,218,0,0,ubuntu
1444416228195,891,101 /cmp/upfront/sessions,200,Thread Group 1-1,TRUE,12005,1,1,427,0,0,ubuntu
1444416229087,48,103 /issues/10_12_15,200,Thread Group 1-1,TRUE,9148,1,1,47,0,0,ubuntu
1444416229137,46,104 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,46,0,0,ubuntu
1444416229184,48,105 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,45,0,0,ubuntu
1444416229232,190,122 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,596,1,1,190,0,0,ubuntu
1444416229423,166,130 /scholastic/prod/perf.rnc,204,Thread Group 1-1,TRUE,193,1,1,0,0,0,ubuntu
1444416229590,166,132 /scholastic/prod/TagAuditBeacon.rnc,204,Thread Group 1-1,TRUE,193,1,1,0,0,0,ubuntu
1444416228195,1555,Send User/Pass,200,Thread Group 1-1,TRUE,68487,1,1,755,0,0,ubuntu
1444416229757,3624,137 /Videos,200,Thread Group 1-1,TRUE,764047,1,1,45,0,0,ubuntu
1444416233392,47,138 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,46,0,0,ubuntu
1444416233439,51,139 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,47,0,0,ubuntu
1444416233491,187,142 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,577,1,1,187,0,0,ubuntu
1444416233678,47,144 /ajax/videoArchive.cfc,200,Thread Group 1-1,TRUE,2048,1,1,47,0,0,ubuntu
1444416229756,3956,Videos,200,Thread Group 1-1,TRUE,813024,1,1,372,0,0,ubuntu
1444416233725,54,193 /issues/vIssue/Printables,200,Thread Group 1-1,TRUE,10953,1,1,53,0,0,ubuntu
1444416233780,46,194 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,45,0,0,ubuntu
1444416233826,47,195 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,46,0,0,ubuntu
1444416233873,454,203 /resource/services/coverthumb.cfm,200,Thread Group 1-1,TRUE,50432,1,1,333,0,0,ubuntu
1444416234328,181,212 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,577,1,1,181,0,0,ubuntu
1444416233725,782,Issue ID Printables,200,Thread Group 1-1,TRUE,108314,1,1,658,0,0,ubuntu
1444416234523,145,215 /resource/issues/099611DB-B084-5019-479181C73FD80744/printables-20150928141802.pdf,200,Thread Group 1-1,TRUE,1426230,1,1,8,0,0,ubuntu
1444416234510,145,215 /resource/issues/099611DB-B084-5019-479181C73FD80744/printables-20150928141802.pdf,200,Thread Group 1-1,TRUE,1426230,1,1,8,0,0,ubuntu
1444416234669,45,220 /Videos,200,Thread Group 1-1,TRUE,8462,1,1,45,0,0,ubuntu
1444416234715,46,221 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,46,0,0,ubuntu
1444416234762,50,222 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,46,0,0,ubuntu
1444416234813,46,227 /ajax/videoArchive.cfc,200,Thread Group 1-1,TRUE,2048,1,1,46,0,0,ubuntu
1444416234860,185,225 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,577,1,1,185,0,0,ubuntu
1444416234668,372,220 /Videos,200,Thread Group 1-1,TRUE,57439,1,1,368,0,0,ubuntu
1444416235046,84,232 /tracker,200,Thread Group 1-1,TRUE,181,1,1,84,0,0,ubuntu
1444416235131,205,233 /tracker,200,Thread Group 1-1,TRUE,181,1,1,205,0,0,ubuntu
1444416235337,86,234 /tracker,200,Thread Group 1-1,TRUE,181,1,1,86,0,0,ubuntu
1444416235046,375,Video ID,200,Thread Group 1-1,TRUE,543,1,1,375,0,0,ubuntu
1444416235425,624,392 /b/ss/schopreprodmain/0/FAS-2.8.1-AS2/s84209887348115,200,Thread Group 1-1,TRUE,2260,1,1,374,0,0,ubuntu
1444416236051,391,393 /issues/10_12_15/Debate,200,Thread Group 1-1,TRUE,11533,1,1,390,0,0,ubuntu
1444416236445,8,400 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,7,0,0,ubuntu
1444416236453,50,415 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,47,0,0,ubuntu
1444416236503,212,426 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,577,1,1,212,0,0,ubuntu
1444416235424,1285,Debate,200,Thread Group 1-1,TRUE,60722,1,1,1030,0,0,ubuntu
1444416236716,48,439 /,200,Thread Group 1-1,TRUE,13115,1,1,46,0,0,ubuntu
1444416236764,47,440 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,46,0,0,ubuntu
1444416236811,53,441 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,48,0,0,ubuntu
1444416236865,46,448 /resource/uploads_upfront/Issues/101215/issue.json,200,Thread Group 1-1,TRUE,1105,1,1,46,0,0,ubuntu
1444416236912,165,446 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,577,1,1,165,0,0,ubuntu
1444416236715,359,Sign Out,200,Thread Group 1-1,TRUE,61149,1,1,351,0,0,ubuntu
1444416237078,918,1 /,200,Thread Group 1-1,TRUE,929290,1,1,4,0,0,ubuntu
1444416238001,213,63 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,577,1,1,213,0,0,ubuntu
1444416238214,5,76 /resource/uploads_upfront/Issues/101215/issue.json,200,Thread Group 1-1,TRUE,1105,1,1,5,0,0,ubuntu
1444416237078,1136,Home,200,Thread Group 1-1,TRUE,930972,1,1,222,0,0,ubuntu
1444416238219,12,179 /issues/vIssue,200,Thread Group 1-1,TRUE,9160,1,1,11,0,0,ubuntu
1444416238231,6,180 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,6,0,0,ubuntu
1444416238238,7,182 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,4,0,0,ubuntu
1444416238246,192,185 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,596,1,1,192,0,0,ubuntu
1444416238438,168,188 /scholastic/prod/perf.rnc,204,Thread Group 1-1,TRUE,193,1,1,0,0,0,ubuntu
1444416238607,167,189 /scholastic/prod/TagAuditBeacon.rnc,204,Thread Group 1-1,TRUE,193,1,1,0,0,0,ubuntu
1444416238219,552,Issues ID,200,Thread Group 1-1,TRUE,56494,1,1,213,0,0,ubuntu
1444416238776,1256,155 /Issue-Archive,200,Thread Group 1-1,FALSE,756540,1,1,3,0,0,ubuntu
1444416240034,4,158 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,4,0,0,ubuntu
1444416240039,6,159 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,3,0,0,ubuntu
1444416240045,198,165 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,577,1,1,198,0,0,ubuntu
1444416240243,3,169 /ajax/IssueArchive.cfc,200,Thread Group 1-1,TRUE,2943,1,1,3,0,0,ubuntu
1444416240248,4,168 /ajax/IssueYear.cfc,200,Thread Group 1-1,TRUE,1835,1,1,4,0,0,ubuntu
1444416238775,1471,Issue,,Thread Group 1-1,FALSE,808247,1,1,215,0,0,ubuntu
1444416240253,984,101 /cmp/upfront/sessions,200,Thread Group 1-1,TRUE,12005,1,1,435,0,0,ubuntu
1444416241237,46,103 /issues/10_12_15,200,Thread Group 1-1,TRUE,9148,1,1,46,0,0,ubuntu
1444416241284,45,104 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,45,0,0,ubuntu
1444416241330,48,105 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,46,0,0,ubuntu
1444416241379,184,122 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,596,1,1,184,0,0,ubuntu
1444416241564,204,130 /scholastic/prod/perf.rnc,204,Thread Group 1-1,TRUE,193,1,1,0,0,0,ubuntu
1444416241769,166,132 /scholastic/prod/TagAuditBeacon.rnc,204,Thread Group 1-1,TRUE,193,1,1,0,0,0,ubuntu
1444416240253,1677,Send User/Pass,200,Thread Group 1-1,TRUE,68487,1,1,756,0,0,ubuntu
1444416241936,3248,137 /Videos,200,Thread Group 1-1,TRUE,764047,1,1,46,0,0,ubuntu
1444416245185,47,138 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,45,0,0,ubuntu
1444416245232,51,139 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,47,0,0,ubuntu
1444416245284,180,142 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,577,1,1,180,0,0,ubuntu
1444416245465,47,144 /ajax/videoArchive.cfc,200,Thread Group 1-1,TRUE,2048,1,1,47,0,0,ubuntu
1444416241935,3573,Videos,200,Thread Group 1-1,TRUE,813024,1,1,365,0,0,ubuntu
1444416245513,47,193 /issues/vIssue/Printables,200,Thread Group 1-1,TRUE,8793,1,1,46,0,0,ubuntu
1444416245560,47,194 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,46,0,0,ubuntu
1444416245608,48,195 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,46,0,0,ubuntu
1444416245657,423,203 /resource/services/coverthumb.cfm,200,Thread Group 1-1,TRUE,49521,1,1,250,0,0,ubuntu
1444416246081,232,212 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,577,1,1,232,0,0,ubuntu
1444416245513,797,Issue ID Printables,200,Thread Group 1-1,TRUE,105243,1,1,620,0,0,ubuntu
1444416246314,143,215 /resource/issues/099611DB-B084-5019-479181C73FD80744/printables-20150928141802.pdf,200,Thread Group 1-1,TRUE,1426230,1,1,7,0,0,ubuntu
1444416246313,143,215 /resource/issues/099611DB-B084-5019-479181C73FD80744/printables-20150928141802.pdf,200,Thread Group 1-1,TRUE,1426230,1,1,7,0,0,ubuntu
1444416246458,45,220 /Videos,200,Thread Group 1-1,TRUE,8462,1,1,44,0,0,ubuntu
1444416246503,47,221 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,47,0,0,ubuntu
1444416246551,48,222 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,45,0,0,ubuntu
1444416246600,46,227 /ajax/videoArchive.cfc,200,Thread Group 1-1,TRUE,2048,1,1,46,0,0,ubuntu
1444416246647,182,225 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,577,1,1,182,0,0,ubuntu
1444416246457,368,220 /Videos,200,Thread Group 1-1,TRUE,57439,1,1,364,0,0,ubuntu
1444416246830,84,232 /tracker,200,Thread Group 1-1,TRUE,181,1,1,84,0,0,ubuntu
1444416246914,207,233 /tracker,200,Thread Group 1-1,TRUE,181,1,1,207,0,0,ubuntu
1444416247122,86,234 /tracker,200,Thread Group 1-1,TRUE,181,1,1,86,0,0,ubuntu
1444416246829,377,Video ID,200,Thread Group 1-1,TRUE,543,1,1,377,0,0,ubuntu
1444416247210,1,392 /b/ss/schopreprodmain/0/FAS-2.8.1-AS2/s84209887348115,Non HTTP response code: org.apache.http.NoHttpResponseException,Thread Group 1-1,FALSE,2068,1,1,0,0,0,ubuntu
1444416247212,779,393 /issues/10_12_15/Debate,200,Thread Group 1-1,TRUE,11533,1,1,779,0,0,ubuntu
1444416248015,13,400 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,13,0,0,ubuntu
1444416248029,48,415 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,45,0,0,ubuntu
1444416248078,184,426 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,577,1,1,184,0,0,ubuntu
1444416247209,1025,Debate,,Thread Group 1-1,FALSE,60530,1,1,1021,0,0,ubuntu
1444416248263,45,439 /,200,Thread Group 1-1,TRUE,13115,1,1,44,0,0,ubuntu
1444416248308,46,440 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,46,0,0,ubuntu
1444416248355,49,441 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,47,0,0,ubuntu
1444416248405,48,448 /resource/uploads_upfront/Issues/101215/issue.json,200,Thread Group 1-1,TRUE,1105,1,1,48,0,0,ubuntu
1444416248454,190,446 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,596,1,1,190,0,0,ubuntu
1444416248262,378,Sign Out,200,Thread Group 1-1,TRUE,61168,1,1,375,0,0,ubuntu
1444416248645,692,1 /,200,Thread Group 1-1,TRUE,929290,1,1,4,0,0,ubuntu
1444416249377,184,63 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,596,1,1,184,0,0,ubuntu
1444416249562,4,76 /resource/uploads_upfront/Issues/101215/issue.json,200,Thread Group 1-1,TRUE,1105,1,1,4,0,0,ubuntu
1444416248645,880,Home,200,Thread Group 1-1,TRUE,930991,1,1,192,0,0,ubuntu
1444416249566,5,179 /issues/vIssue,200,Thread Group 1-1,TRUE,9159,1,1,4,0,0,ubuntu
1444416249571,7,180 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,7,0,0,ubuntu
1444416249579,7,182 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,5,0,0,ubuntu
1444416249587,234,185 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,577,1,1,234,0,0,ubuntu
1444416249822,164,188 /scholastic/prod/perf.rnc,204,Thread Group 1-1,TRUE,193,1,1,0,0,0,ubuntu
1444416249986,166,189 /scholastic/prod/TagAuditBeacon.rnc,204,Thread Group 1-1,TRUE,193,1,1,0,0,0,ubuntu
1444416249566,583,Issues ID,200,Thread Group 1-1,TRUE,56474,1,1,250,0,0,ubuntu
1444416250152,1488,155 /Issue-Archive,200,Thread Group 1-1,FALSE,756540,1,1,3,0,0,ubuntu
1444416251641,4,158 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,4,0,0,ubuntu
1444416251648,8,159 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,6,0,0,ubuntu
1444416251656,186,165 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,577,1,1,186,0,0,ubuntu
1444416251842,5,169 /ajax/IssueArchive.cfc,200,Thread Group 1-1,TRUE,2943,1,1,5,0,0,ubuntu
1444416251848,3,168 /ajax/IssueYear.cfc,200,Thread Group 1-1,TRUE,1835,1,1,3,0,0,ubuntu
1444416250152,1694,Issue,,Thread Group 1-1,FALSE,808247,1,1,207,0,0,ubuntu
1444416251852,799,101 /cmp/upfront/sessions,200,Thread Group 1-1,TRUE,12005,1,1,423,0,0,ubuntu
1444416252651,46,103 /issues/10_12_15,200,Thread Group 1-1,TRUE,9148,1,1,46,0,0,ubuntu
1444416252698,46,104 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,45,0,0,ubuntu
1444416252744,48,105 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,46,0,0,ubuntu
1444416252795,196,122 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,577,1,1,196,0,0,ubuntu
1444416252991,171,130 /scholastic/prod/perf.rnc,204,Thread Group 1-1,TRUE,193,1,1,0,0,0,ubuntu
1444416253163,164,132 /scholastic/prod/TagAuditBeacon.rnc,204,Thread Group 1-1,TRUE,193,1,1,0,0,0,ubuntu
1444416251852,1470,Send User/Pass,200,Thread Group 1-1,TRUE,68468,1,1,756,0,0,ubuntu
1444416253327,3231,137 /Videos,200,Thread Group 1-1,TRUE,764047,1,1,46,0,0,ubuntu
1444416256559,45,138 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,45,0,0,ubuntu
1444416256605,48,139 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,46,0,0,ubuntu
1444416256653,188,142 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,577,1,1,188,0,0,ubuntu
1444416256842,45,144 /ajax/videoArchive.cfc,200,Thread Group 1-1,TRUE,2048,1,1,45,0,0,ubuntu
1444416253327,3557,Videos,200,Thread Group 1-1,TRUE,813024,1,1,370,0,0,ubuntu
1444416256887,54,193 /issues/vIssue/Printables,200,Thread Group 1-1,TRUE,10106,1,1,54,0,0,ubuntu
1444416256942,47,194 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,46,0,0,ubuntu
1444416256990,49,195 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,45,0,0,ubuntu
1444416257041,565,203 /resource/services/coverthumb.cfm,200,Thread Group 1-1,TRUE,47703,1,1,394,0,0,ubuntu
1444416257606,179,212 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,577,1,1,179,0,0,ubuntu
1444416256887,894,Issue ID Printables,200,Thread Group 1-1,TRUE,104738,1,1,718,0,0,ubuntu
1444416257786,148,215 /resource/issues/099611DB-B084-5019-479181C73FD80744/printables-20150928141802.pdf,200,Thread Group 1-1,TRUE,1426230,1,1,6,0,0,ubuntu
1444416257786,148,215 /resource/issues/099611DB-B084-5019-479181C73FD80744/printables-20150928141802.pdf,200,Thread Group 1-1,TRUE,1426230,1,1,6,0,0,ubuntu
1444416257934,46,220 /Videos,200,Thread Group 1-1,TRUE,8462,1,1,46,0,0,ubuntu
1444416257981,45,221 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,44,0,0,ubuntu
1444416258037,47,222 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,45,0,0,ubuntu
1444416258084,47,227 /ajax/videoArchive.cfc,200,Thread Group 1-1,TRUE,2048,1,1,47,0,0,ubuntu
1444416258132,183,225 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,577,1,1,183,0,0,ubuntu
1444416257934,368,220 /Videos,200,Thread Group 1-1,TRUE,57439,1,1,365,0,0,ubuntu
1444416258316,84,232 /tracker,200,Thread Group 1-1,TRUE,181,1,1,84,0,0,ubuntu
1444416258401,205,233 /tracker,200,Thread Group 1-1,TRUE,181,1,1,205,0,0,ubuntu
1444416258606,84,234 /tracker,200,Thread Group 1-1,TRUE,181,1,1,84,0,0,ubuntu
1444416258315,373,Video ID,200,Thread Group 1-1,TRUE,543,1,1,373,0,0,ubuntu
1444416258693,619,392 /b/ss/schopreprodmain/0/FAS-2.8.1-AS2/s84209887348115,200,Thread Group 1-1,TRUE,2260,1,1,366,0,0,ubuntu
1444416259314,927,393 /issues/10_12_15/Debate,200,Thread Group 1-1,TRUE,11533,1,1,927,0,0,ubuntu
1444416260257,7,400 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,6,0,0,ubuntu
1444416260265,47,415 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,44,0,0,ubuntu
1444416260313,201,426 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,577,1,1,201,0,0,ubuntu
1444416258690,1801,Debate,200,Thread Group 1-1,TRUE,60722,1,1,1544,0,0,ubuntu
1444416260514,45,439 /,200,Thread Group 1-1,TRUE,13115,1,1,45,0,0,ubuntu
1444416260560,47,440 /resource/templates/global/dynamic_css.cfm,200,Thread Group 1-1,TRUE,14260,1,1,47,0,0,ubuntu
1444416260608,47,441 /resource/scripts/activityMagazines.cfm,200,Thread Group 1-1,TRUE,32092,1,1,45,0,0,ubuntu
1444416260656,44,448 /resource/uploads_upfront/Issues/101215/issue.json,200,Thread Group 1-1,TRUE,1105,1,1,44,0,0,ubuntu
1444416260701,164,446 /scholastic/prod/serverComponent.php,200,Thread Group 1-1,TRUE,577,1,1,164,0,0,ubuntu
1444416260514,347,Sign Out,200,Thread Group 1-1,TRUE,61149,1,1,345,0,0,ubuntu